ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS
2708	SouthernSgaw	boar (wild~)	thɔɁ²¹mi³³	thɔɁ²¹mi³³	tʰ ɔ ʔ ²¹ + m i ³³		315 316
28	ProtoKaren	boat	*klejᴬ	*klejᴬ	kʰ l ei ⁵⁵		336
371	Kayah	boat	klə³³	klə³³	kʰ l ə ³³		336
959	Kayaw	boat	kli⁵⁵	kli⁵⁵	kʰ l i ⁵⁵		336
1274	NorthernPao	boat	phri³¹ ̈	phri³¹̈	kʰ l i ɦ ³¹		336
1552	NorthernPwo	boat	khlei³⁵	khlei³⁵	kʰ l ei ³⁵		336
1834	NorthernSgaw	boat	khli³³	khli³³	kʰ l i ³³		336
2143	SouthernPao	boat	pli³¹ ̈	pli³¹̈	kʰ l i ɦ ³¹		336
2411	SouthernPwo	boat	khlei⁵³	khlei⁵³	kʰ l ei ⁵³		336
2709	SouthernSgaw	boat	khli⁵⁵	khli⁵⁵	kʰ l i ⁵⁵		336
3005	WesternBwe	boat	khli³³	khli³³	kʰ l i ³³		336
29	ProtoKaren	body dirt	*khrejᴮ	*khrejᴮ	kʰ r ei ¹¹		348
372	Kayah	body dirt	khrə¹¹	khrə¹¹	kʰ r ə ¹¹		348
960	Kayaw	body dirt	ci¹¹	ci¹¹	c i ¹¹		348
1275	NorthernPao	body dirt	khri⁵⁵	khri⁵⁵	kʰ r i ⁵⁵		348
1553	NorthernPwo	body dirt	kei³³	kei³³	k ei ³³		348
1835	NorthernSgaw	body dirt	xi³¹῀	xi³¹῀	x i ³¹		348
2144	SouthernPao	body dirt	khri³³	khri³³	kʰ r i ³³		348
2412	SouthernPwo	body dirt	kei⁵⁵	kei⁵⁵	k ei ⁵⁵		348
2710	SouthernSgaw	body dirt	xi⁴⁵’	xi⁴⁵’	x i ⁴⁵		348
30	ProtoKaren	boil (v.)	*phrɔᴬ	*phrɔᴬ	pʰ r ɔ ⁵⁵		359
373	Kayah	boil (v.)	pho³³	pho³³	pʰ o ³³		359
668	Kayan	boil (v.)	phɔ⁵³	phɔ⁵³	pʰ ɔ ⁵³		359
961	Kayaw	boil (v.)	pho⁵⁵	pho⁵⁵	pʰ o ⁵⁵		359
1554	NorthernPwo	boil (v.)	phɔ³⁵	phɔ³⁵	pʰ ɔ ³⁵		359
1836	NorthernSgaw	boil (v.)	khlɔ³³	khlɔ³³	kʰ l ɔ ³³		360
2413	SouthernPwo	boil (v.)	pho⁵³	pho⁵³	pʰ o ⁵³		359
2711	SouthernSgaw	boil (v.)	phɔ⁵⁵	phɔ⁵⁵	pʰ ɔ ⁵⁵		359
3006	WesternBwe	boil (v.)	a⁵⁵phrɔ³³	a⁵⁵phrɔ³³	a ⁵⁵ + pʰ r ɔ ³³		471 359
31	ProtoKaren	bone	*khrwitᴰ	*khrwitᴰ	kʰ r w i t ⁵¹		371
374	Kayah	bone	khrwi⁵⁵	khrwi⁵⁵	kʰ r w i ⁵⁵		371
669	Kayan	bone	chwiɁ⁴⁵	chwiɁ⁴⁵	cʰ w i ʔ ⁴⁵		371
962	Kayaw	bone	chu³³	chu³³	cʰ u ³³		371
1276	NorthernPao	bone	chut²¹	chut²¹	cʰ u t ²¹		371
1555	NorthernPwo	bone	(ɁaɁ²¹) xei³³	_xei³³	x ei ³³		370
1837	NorthernSgaw	bone	xi³³	xi³³	x i ³³		370
2145	SouthernPao	bone	chə̯ ut²¹	chə̯_ut²¹	cʰ əu t ²¹		371
2414	SouthernPwo	bone	xwi⁵⁵	xwi⁵⁵	x w i ⁵⁵		371
2712	SouthernSgaw	bone	(ta¹¹)xi⁵⁵	xi⁵⁵	x i ⁵⁵		370
3007	WesternBwe	bone	-khwi³³	-khwi³³	kʰ w i ³³		371
32	ProtoKaren	braid	*srejᴮ	*srejᴮ	s r ei ¹¹		383
375	Kayah	braid	sə¹¹	sə¹¹	s ə ¹¹		383
963	Kayaw	braid	si¹¹	si¹¹	s i ¹¹		383
1277	NorthernPao	braid	si⁵⁵	si⁵⁵	s i ⁵⁵		383
1556	NorthernPwo	braid	sei³³	sei³³	s ei ³³		383
1838	NorthernSgaw	braid	si³¹῀	si³¹῀	s i ³¹		383
2146	SouthernPao	braid	si³³	si³³	s i ³³		383
2415	SouthernPwo	braid	θei⁵⁵	θei⁵⁵	θ ei ⁵⁵		383
3008	WesternBwe	braid	θre³³	θre³³	θ r e ³³		383
33	ProtoKaren	brain	*nokᴰ	*nokᴰ	kʰ o ⁵⁵ + n o k̚ ⁵¹		17 394
376	Kayah	brain	(ku¹¹)nɔ³³	nɔ³³	kʰ u ¹¹ + n ɔ ³³		17 394
670	Kayan	brain	nɔɁ²¹	nɔɁ²¹	n ɔ ʔ ²¹		394
964	Kayaw	brain	(kə³³)nə³³	nə³³	kʰ u ³³ + n ə ³³		17 394
1278	NorthernPao	brain	(Ɂu⁵⁵)nok⁴⁵	nok⁴⁵	ʔ u ⁵⁵ + n o k ⁴⁵		18 394
1557	NorthernPwo	brain	(khu³³)nauɁ²¹	nauɁ²¹	kʰ u ⁵⁵ + n au ʔ ²¹		17 394
1839	NorthernSgaw	brain	(kho³¹῀)nuɁ²¹	nuɁ²¹	kʰ o ³¹ + n u ʔ ²¹		17 394
2147	SouthernPao	brain	(ɁaɁ²¹)nuɁ⁴⁵	nuɁ⁴⁵	ʔ a ⁵⁵ + n u ʔ ⁴⁵		18 394
2416	SouthernPwo	brain	(khu⁵⁵) nɔuɁ⁴⁵	_nɔuɁ⁴⁵	kʰ u ⁵⁵ + n ɔu ʔ ⁴⁵		17 394
2713	SouthernSgaw	brain	(khu⁴⁵’)nɔ¹¹ ̈	nɔ¹¹̈	kʰ u ʔ ⁴⁵ + n ɔu ɦ ¹¹		17 394
3009	WesternBwe	brain	-no¹¹	-no¹¹	n o ¹¹		394
34	ProtoKaren	bran,chaff	*pheᴬ	*pheᴬ	pʰ e ⁵⁵		408
377	Kayah	bran,chaff	phi³³	phi³³	pʰ i ³³		408
671	Kayan	bran,chaff	phai⁵³	phai⁵³	pʰ ai ⁵³		408
965	Kayaw	bran,chaff	phi⁵⁵	phi⁵⁵	pʰ i ⁵⁵		408
1279	NorthernPao	bran,chaff	phe³¹ ̈	phe³¹̈	pʰ e ɦ ³¹		408
1558	NorthernPwo	bran,chaff	phi³⁵	phi³⁵	pʰ i ³⁵		408
1840	NorthernSgaw	bran,chaff	phe³³	phe³³	pʰ e ³³		408
2148	SouthernPao	bran,chaff	phe³¹ ̈	phe³¹̈	pʰ e ɦ ³¹		408
2417	SouthernPwo	bran,chaff	phi⁵³	phi⁵³	pʰ i ⁵³		408
2714	SouthernSgaw	bran,chaff	phe⁵⁵	phe⁵⁵	pʰ e ⁵⁵		408
35	ProtoKaren	breasts	*nuᴮ	*nuᴮ	n u ¹¹		420
378	Kayah	breasts	(Ɂi¹¹)nu¹¹	nu¹¹	n u ¹¹		420
672	Kayan	breasts	nu¹¹	nu¹¹	n u ¹¹		420
966	Kayaw	breasts	nu¹¹	nu¹¹	n u ¹¹		420
1559	NorthernPwo	breasts	nə̯ u¹¹ ̈	nə̯u¹¹̈	n u ɦ ¹¹		420
1841	NorthernSgaw	breasts	nu¹¹ ̈	nu¹¹̈	n u ɦ ¹¹		420
2418	SouthernPwo	breasts	nu³³	nu³³	n u ³³		420
2715	SouthernSgaw	breasts	nu³¹	nu³¹	n u ³¹		420
3010	WesternBwe	breasts	nu³³	nu³³	n u ³³		420
36	ProtoKaren	broken, split, separate	*paɁᴰ	*paɁᴰ	p a ʔ̚ ⁵¹		431
379	Kayah	broken, split, separate	phe⁵⁵	phe⁵⁵	pʰ e ⁵⁵		431
673	Kayan	broken, split, separate	phaɁ⁴⁵	phaɁ⁴⁵	pʰ a ʔ ⁴⁵		431
967	Kayaw	broken, split, separate	phɔ³³	phɔ³³	pʰ ɔ ³³		431
1280	NorthernPao	broken, split, separate	paɁ²¹	paɁ²¹	p a ʔ ²¹		431
1560	NorthernPwo	broken, split, separate	phaɁ⁴⁵	phaɁ⁴⁵	pʰ a ʔ ⁴⁵		431
1842	NorthernSgaw	broken, split, separate	phaɁ⁴⁵	phaɁ⁴⁵	pʰ a ʔ ⁴⁵		431
2149	SouthernPao	broken, split, separate	paɁ²¹	paɁ²¹	p a ʔ ²¹		431
2419	SouthernPwo	broken, split, separate	phaɁ²¹	phaɁ²¹	pʰ a ʔ ²¹		431
2716	SouthernSgaw	broken, split, separate	phaɁ²¹	phaɁ²¹	pʰ a ʔ ²¹		431
3011	WesternBwe	broken, split, separate	pha³³	pha³³	pʰ a ³³		431
37	ProtoKaren	buffalo	*p/b-naᴮ	*p|b-naᴮ	p ə ʔ̚ ⁰ + n a ¹¹		444 445
380	Kayah	buffalo	pe⁵⁵ne¹¹	pe⁵⁵ne¹¹	p e ⁵⁵ + n e ¹¹		444 445
674	Kayan	buffalo	buɁ⁴⁵na¹¹	buɁ⁴⁵na¹¹	b u ʔ ⁴⁵ + n a ¹¹		444 445
968	Kayaw	buffalo	pa³³na¹¹	pa³³na¹¹	p a ³³ + n a ¹¹		444 445
1281	NorthernPao	buffalo	paɁ²¹na⁵³	paɁ²¹na⁵³	p a ʔ ²¹ + n a ⁵³		444 445
1561	NorthernPwo	buffalo	paɁ²¹nɛ¹¹ ̈	paɁ²¹nɛ¹¹̈	p a ʔ ²¹ + n a ɦ ¹¹		444 445
1843	NorthernSgaw	buffalo	pə³³na¹¹ ̈	pə³³na¹¹̈	p ə ³³ + n a ɦ ¹¹		444 445
2150	SouthernPao	buffalo	paɁ²¹na⁵⁵	paɁ²¹na⁵⁵	p a ʔ ²¹ + n a ⁵⁵		444 445
2420	SouthernPwo	buffalo	pəɁ²¹na³³	pəɁ²¹na³³	p ə ʔ ²¹ + n a ³³		444 445
2717	SouthernSgaw	buffalo	pə¹¹na³¹	pə¹¹na³¹	p ə ¹¹ + n a ³¹		444 445
3012	WesternBwe	buffalo	bə³³ne³³	bə³³ne³³	b ə ³³ + n ɛ ³³		444 445
38	ProtoKaren	buy	*breᴬ	*breᴬ	b r e ⁵⁵		469
381	Kayah	buy	phri¹¹	phri¹¹	pʰ r i ¹¹		469
675	Kayan	buy	prai³³	prai³³	p r ai ³³		469
969	Kayaw	buy	pri³³	pri³³	p r i ³³		469
1282	NorthernPao	buy	phre³³	phre³³	pʰ r e ³³		469
1844	NorthernSgaw	buy	pə¹¹ɣe³³~pɣe³³	pə¹¹ɣe³³	p ɣ e ³³		469
2151	SouthernPao	buy	phre⁵³	phre⁵³	pʰ r e ⁵³		469
2718	SouthernSgaw	buy	pɣe³³	pɣe³³	p ɣ e ³³		469
3013	WesternBwe	buy	a⁵⁵bwɪ³³	a⁵⁵bwɪ³³	a ⁵⁵ + b w ɪ ³³		471 469
43	ProtoKaren	carapace, shell	*kɨᴬ	*kɨᴬ	k ɨ ⁵⁵		483
385	Kayah	carapace, shell	Ɂa¹¹kɔ³³	Ɂa¹¹kɔ³³	ʔ a ¹¹ + k ɔ ³³		482 483
679	Kayan	carapace, shell	ko⁵³	ko⁵³	k o ⁵³		483
974	Kayaw	carapace, shell	Ɂa¹¹kɨ⁵⁵	Ɂa¹¹kɨ⁵⁵	ʔ a ¹¹ + k ɨ ⁵⁵		482 483
1565	NorthernPwo	carapace, shell	Ɂa¹¹ko̯ u⁵⁵	Ɂa¹¹ko̯u⁵⁵	ʔ a ¹¹ + k ou̯ ⁵⁵		482 483
1847	NorthernSgaw	carapace, shell	kɨɁ⁴⁵	kɨɁ⁴⁵	k ɨ ʔ ⁴⁵		483
2426	SouthernPwo	carapace, shell	ku³¹ ̈	ku³¹̈	k u ɦ ³¹		483
2723	SouthernSgaw	carapace, shell	kɨ⁵⁵	kɨ⁵⁵	k ɨ ⁵⁵		483
3016	WesternBwe	carapace, shell	ko⁵⁵	ko⁵⁵	k o ⁵⁵		483
39	ProtoKaren	caress	*phruNᴬ	*phruNᴬ	pʰ r u ɴ ⁵⁵		495
382	Kayah	caress	phɨ³³	phɨ³³	pʰ ɨ ³³		495
676	Kayan	caress	phwaŋ⁵³	phwaŋ⁵³	pʰ w a ŋ ⁵³		496
970	Kayaw	caress	phu⁵⁵	phu⁵⁵	pʰ u ⁵⁵		495
1283	NorthernPao	caress	phrɨ⁵⁵	phrɨ⁵⁵	pʰ r ɨ ⁵⁵		495
1562	NorthernPwo	caress	phã³⁵	phã³⁵	pʰ ã ³⁵		495
1845	NorthernSgaw	caress	phɣu³³	phɣu³³	pʰ ɣ u ³³		495
2152	SouthernPao	caress	pwəm³³	pwəm³³	p w ə m ³³		496
2421	SouthernPwo	caress	phõ⁵⁵	phõ⁵⁵	pʰ õ ⁵⁵		495
2719	SouthernSgaw	caress	phu⁵⁵	phu⁵⁵	pʰ u ⁵⁵		495
40	ProtoKaren	carry (on the back)	*pɨᴮ	*pɨᴮ	p ɨ ¹¹		506
971	Kayaw	carry (on the back)	phɨ¹¹	phɨ¹¹	pʰ ɨ ¹¹		506
1563	NorthernPwo	carry (on the back)	pə̯ ɨ³³	pə̯ɨ³³	p əɨ̯ ³³		506
2422	SouthernPwo	carry (on the back)	pɨ⁵⁵	pɨ⁵⁵	p ɨ ⁵⁵		506
2720	SouthernSgaw	carry (on the back)	phɨ⁴⁵’	phɨ⁴⁵’	pʰ ɨ ⁴⁵		506
3014	WesternBwe	carry (on the back)	phu³³	phu³³	pʰ u ³³		506
41	ProtoKaren	caterpillar	*siɁᴰ	*siɁᴰ	s i ʔ ⁵¹		514
383	Kayah	caterpillar	si⁵⁵	si⁵⁵	s i ⁵⁵		514
677	Kayan	caterpillar	θɨɁ⁴⁵	θɨɁ⁴⁵	θ ɨ ʔ ⁴⁵		514
972	Kayaw	caterpillar	si³³	si³³	s i ³³		514
1284	NorthernPao	caterpillar	seɁ²¹	seɁ²¹	s e ʔ ²¹		514
1564	NorthernPwo	caterpillar	sɨ³⁵	sɨ³⁵	s ɨ ³⁵		514
1846	NorthernSgaw	caterpillar	siɁ⁴⁵	siɁ⁴⁵	s i ʔ ⁴⁵		514
2153	SouthernPao	caterpillar	siɁ²¹	siɁ²¹	s i ʔ ²¹		514
2423	SouthernPwo	caterpillar	θaiɁ²¹, θeiɁ²¹	θaiɁ²¹	θ ai ʔ ²¹		514
2424	SouthernPwo	caterpillar	θaiɁ²¹, θeiɁ²¹	θeiɁ²¹	θ ei ʔ ²¹		514
2721	SouthernSgaw	caterpillar	saiɁ²¹	saiɁ²¹	s ai ʔ ²¹		514
3015	WesternBwe	caterpillar	θa³³	θa³³	θ a ³³		514
42	ProtoKaren	catfish	*~kuᴬ/ᴮ	*~kuᴬᴮ	k u ⁵⁵		527
384	Kayah	catfish	ku¹¹	ku¹¹	k u ¹¹		527
678	Kayan	catfish	ku⁵³	ku⁵³	k u ⁵³		527
973	Kayaw	catfish	ku¹¹	ku¹¹	k u ¹¹		527
1285	NorthernPao	catfish	khu³¹ ̈	khu³¹̈	k u ɦ ³¹		527
2154	SouthernPao	catfish	khu³¹ ̈	khu³¹̈	k u ɦ ³¹		527
2425	SouthernPwo	catfish	ku⁵⁵	ku⁵⁵	k u ⁵⁵		527
2722	SouthernSgaw	catfish	ku⁴⁵’	ku⁴⁵’	k u ⁴⁵		527
44	ProtoKaren	centipede	*t/daɁᴰɁbaŋᴬ	*t|daɁᴰɁbaŋᴬ	t a ʔ̚ ⁵¹ + ˀb a ŋ ⁵⁵		537 538
680	Kayan	centipede	ta¹¹baŋ⁵³	ta¹¹baŋ⁵³	t a ʔ ¹¹ + b a ŋ ⁵³		537 538
1286	NorthernPao	centipede	taɁ⁴⁵baŋ³¹ ̈	taɁ⁴⁵baŋ³¹̈	t a ʔ ⁴⁵ + b a ŋ ɦ ³¹		537 538
1848	NorthernSgaw	centipede	daɁ⁴⁵bɔ³³	daɁ⁴⁵bɔ³³	d a ʔ ⁴⁵ + b ɔ̃ ³³		537 538
2155	SouthernPao	centipede	taɁ⁴⁵baŋ³¹ ̈	taɁ⁴⁵baŋ³¹̈	t a ʔ ⁴⁵ + b a ŋ ɦ ³¹		537 538
2427	SouthernPwo	centipede	daɁ⁴⁵bɔ̃³¹ ̈	daɁ⁴⁵bɔ̃³¹̈	d a ʔ ⁴⁵ + b ɔ̃ ɦ ³¹		537 538
2724	SouthernSgaw	centipede	da¹¹bɔ⁵⁵	da¹¹bɔ⁵⁵	d a ʔ ¹¹ + b ɔ ⁵⁵		537 538
45	ProtoKaren	chameleon	*kwiᴮ	*kwiᴮ	kʰ w i ¹¹		555
386	Kayah	chameleon	khwi¹¹	khwi¹¹	kʰ w i ¹¹		555
681	Kayan	chameleon	khwi¹¹	khwi¹¹	kʰ w i ¹¹		555
975	Kayaw	chameleon	khi¹¹	khi¹¹	kʰ w i ¹¹		555
1287	NorthernPao	chameleon	kwi⁵⁵	kwi⁵⁵	kʰ w i ⁵⁵		555
1566	NorthernPwo	chameleon	khwi³³	khwi³³	kʰ w i ³³		555
1849	NorthernSgaw	chameleon	khwi³¹῀	khwi³¹῀	kʰ w i ³¹		555
2156	SouthernPao	chameleon	kwi³³	kwi³³	kʰ w i ³³		555
2428	SouthernPwo	chameleon	khwi⁵⁵	khwi⁵⁵	kʰ w i ⁵⁵		555
2725	SouthernSgaw	chameleon	khwi⁴⁵’	khwi⁴⁵’	kʰ w i ⁴⁵		555
3017	WesternBwe	chameleon	khwi³³	khwi³³	kʰ w i ³³		555
46	ProtoKaren	charcoal	*swaᴮ	*swaᴮ	s w w a ¹¹		567
387	Kayah	charcoal	su¹¹	su¹¹	s u ¹¹		567
682	Kayan	charcoal	θau¹¹	θau¹¹	θ au ¹¹		567
976	Kayaw	charcoal	su¹¹	su¹¹	s u ¹¹		567
1288	NorthernPao	charcoal	swa⁵⁵	swa⁵⁵	s w a ⁵⁵		567
1567	NorthernPwo	charcoal	swa³³	swa³³	s w a ³³		567
1850	NorthernSgaw	charcoal	swa³¹῀	swa³¹῀	s w a ³¹		567
2157	SouthernPao	charcoal	swa³³	swa³³	s w a ³³		567
2429	SouthernPwo	charcoal	θwa⁵⁵	θwa⁵⁵	θ w a ⁵⁵		567
2726	SouthernSgaw	charcoal	swa⁴⁵’	swa⁴⁵’	s w a ⁴⁵		567
47	ProtoKaren	chicken	*chjaNᴬ	*chjaNᴬ	cʰ j a ɴ ⁵⁵		579
388	Kayah	chicken	cha³³	cha³³	cʰ ɛ ³³		579
683	Kayan	chicken	ɕi⁵³	ɕi⁵³	ɕ a ŋ ⁵³		579
977	Kayaw	chicken	ɕi⁵⁵	ɕi⁵⁵	ɕ ɔ ⁵⁵		579
1289	NorthernPao	chicken	ɕja³¹ ̈	ɕja³¹̈	ɕ j a n ɦ ³¹		579
1568	NorthernPwo	chicken	chɛ̃³⁵	chɛ̃³⁵	cʰ ɛ̃ ³⁵		579
1851	NorthernSgaw	chicken	chɔ³³	chɔ³³	cʰ ɔ ³³		579
2158	SouthernPao	chicken	ɕja³¹ ̈	ɕja³¹̈	ɕ j a n ɦ ³¹		579
2430	SouthernPwo	chicken	chɔ̃⁵³	chɔ̃⁵³	cʰ ɔ̃ ⁵³		579
2727	SouthernSgaw	chicken	chɔ⁵⁵	chɔ⁵⁵	cʰ ɔ ⁵⁵		579
3018	WesternBwe	chicken	ʃi⁵⁵	ʃi⁵⁵	ʃ a ⁵⁵		579
48	ProtoKaren	chili pepper, pungent	*hatᴰ	*hatᴰ	h a t̚ ⁵¹		592
389	Kayah	chili pepper, pungent	hɛ⁵⁵	hɛ⁵⁵	h ɛ ⁵⁵		592
684	Kayan	chili pepper, pungent	hɛɁ⁴⁵	hɛɁ⁴⁵	h ɛ ʔ ⁴⁵		592
978	Kayaw	chili pepper, pungent	hɛ³³	hɛ³³	h ɛ ³³		592
1290	NorthernPao	chili pepper, pungent	hat²¹	hat²¹	h a t ²¹		592
1852	NorthernSgaw	chili pepper, pungent	hɛ³³	hɛ³³	h ɛ ³³		592
2159	SouthernPao	chili pepper, pungent	hap²¹	hap²¹	h a p ²¹		592
2431	SouthernPwo	chili pepper, pungent	ɣɛ⁵⁵	ɣɛ⁵⁵	ɣ ɛ ⁵⁵		592
2728	SouthernSgaw	chili pepper, pungent	hɛ⁵⁵	hɛ⁵⁵	h ɛ ⁵⁵		592
3019	WesternBwe	chili pepper, pungent	hɛ³³	hɛ³³	h ɛ ³³		592
49	ProtoKaren	chin, jaw	*kaᴮ	*kaᴮ	kʰ a ¹¹		603
390	Kayah	chin, jaw	khe¹¹	khe¹¹	kʰ e ¹¹		603
685	Kayan	chin, jaw	ka¹¹	ka¹¹	kʰ a ¹¹		603
979	Kayaw	chin, jaw	kha¹¹	kha¹¹	kʰ a ¹¹		603
1291	NorthernPao	chin, jaw	ka⁵⁵	ka⁵⁵	kʰ a ⁵⁵		603
1569	NorthernPwo	chin, jaw	kha³³	kha³³	kʰ a ³³		603
1853	NorthernSgaw	chin, jaw	kha³¹῀	kha³¹῀	kʰ a ³¹		603
2160	SouthernPao	chin, jaw	ka³³	ka³³	kʰ a ³³		603
2432	SouthernPwo	chin, jaw	kha⁵⁵	kha⁵⁵	kʰ a ⁵⁵		603
2729	SouthernSgaw	chin, jaw	kha⁴⁵’	kha⁴⁵’	kʰ a ⁴⁵		603
3020	WesternBwe	chin, jaw	khe³³	khe³³	kʰ ɛ ³³		603
50	ProtoKaren	cicada	*ŋjajᴬ	*ŋjajᴬ	ŋ j ai ⁵⁵		616
391	Kayah	cicada	ja¹¹	ja¹¹	j a ¹¹		616
686	Kayan	cicada	ji³³	ji³³	j ai ³³		616
1292	NorthernPao	cicada	ŋja³³	ŋja³³	ŋ j ai ³³		616
1570	NorthernPwo	cicada	jai⁵⁵	jai⁵⁵	j ai ⁵⁵		616
1854	NorthernSgaw	cicada	je³³, ze³³	je³³	j e ³³		616
1855	NorthernSgaw	cicada	je³³, ze³³	ze³³	z e ³³		617
2433	SouthernPwo	cicada	jai³¹ ̈	jai³¹̈	j ai ɦ ³¹		616
51	ProtoKaren	civet cat	*thuᴮ	*thuᴮ	tʰ u ¹¹		625
687	Kayan	civet cat	thu¹¹	thu¹¹	tʰ u ¹¹		625
980	Kayaw	civet cat	thu¹¹	thu¹¹	tʰ u ¹¹		625
2434	SouthernPwo	civet cat	thuɁ²¹thõ³¹ ̈, thu⁵⁵thõ¹¹	thuɁ²¹thõ³¹̈	tʰ u ʔ ²¹ + tʰ õ ɦ ³¹		625 627
2435	SouthernPwo	civet cat	thuɁ²¹thõ³¹ ̈, thu⁵⁵thõ¹¹	thu⁵⁵thõ¹¹	tʰ u ⁵⁵ + tʰ õ ¹¹		625 627
3021	WesternBwe	civet cat	thu³³	thu³³	tʰ u ³³		625
57	ProtoKaren	classfier for round objects	*phloŋᴮ	*phloŋᴮ	pʰ l o ŋ ¹¹		634
396	Kayah	classfier for round objects	phlɔ¹¹	phlɔ¹¹	pʰ l ɔ ¹¹		634
692	Kayan	classfier for round objects	phləu¹¹	phləu¹¹	pʰ l əu ¹¹		634
985	Kayaw	classfier for round objects	phlə¹¹	phlə¹¹	pʰ l ə ¹¹		634
1297	NorthernPao	classfier for round objects	phloŋ⁵⁵	phloŋ⁵⁵	pʰ l o ŋ ⁵⁵		634
1576	NorthernPwo	classfier for round objects	phlãu³³	phlãu³³	pʰ l ãu ³³		634
1861	NorthernSgaw	classfier for round objects	phlə³¹῀	phlə³¹῀	pʰ l ə̃ ³¹		634
2164	SouthernPao	classfier for round objects	phloŋ³³	phloŋ³³	pʰ l o ŋ ³³		634
2440	SouthernPwo	classfier for round objects	phlõu⁵⁵	phlõu⁵⁵	pʰ l õu ⁵⁵		634
2735	SouthernSgaw	classfier for round objects	phlɨ⁴⁵’	phlɨ⁴⁵’	pʰ l ɨ ⁴⁵		634
52	ProtoKaren	classifier (hand of bananas)	*sejᴮ	*sejᴮ	s ei ¹¹		646
392	Kayah	classifier (hand of bananas)	sə¹¹	sə¹¹	s ə ¹¹		646
688	Kayan	classifier (hand of bananas)	θɨ¹¹	θɨ¹¹	θ ɨ ¹¹		646
981	Kayaw	classifier (hand of bananas)	si¹¹	si¹¹	s i ¹¹		646
1293	NorthernPao	classifier (hand of bananas)	si⁵⁵	si⁵⁵	s i ⁵⁵		646
1571	NorthernPwo	classifier (hand of bananas)	sei³³	sei³³	s ei ³³		646
1856	NorthernSgaw	classifier (hand of bananas)	si³¹῀	si³¹῀	s i ³¹		646
2161	SouthernPao	classifier (hand of bananas)	si³³	si³³	s i ³³		646
2730	SouthernSgaw	classifier (hand of bananas)	si⁴⁵’	si⁴⁵’	s i ⁴⁵		646
55	ProtoKaren	classifier for a piece of meat, cake, etc.	*plɔŋᴮ	*plɔŋᴮ	p l ɔ ŋ ¹¹		656
395	Kayah	classifier for a piece of meat, cake, etc.	plɔ¹¹	plɔ¹¹	p l ɔ ¹¹		656
984	Kayaw	classifier for a piece of meat, cake, etc.	plo¹¹	plo¹¹	p l o ¹¹		656
1296	NorthernPao	classifier for a piece of meat, cake, etc.	lɔŋ⁵⁵	lɔŋ⁵⁵	p l ɔ ŋ ⁵⁵		656
1574	NorthernPwo	classifier for a piece of meat, cake, etc.	lɔ̃³³	lɔ̃³³	pʰ l ɔ̃ ³³		656
1859	NorthernSgaw	classifier for a piece of meat, cake, etc.	lo³¹῀	lo³¹῀	b l õ ³¹		656
2438	SouthernPwo	classifier for a piece of meat, cake, etc.	lõ⁵⁵	lõ⁵⁵	pʰ l õ ⁵⁵		656
2733	SouthernSgaw	classifier for a piece of meat, cake, etc.	lu⁴⁵’	lu⁴⁵’	b l u ⁴⁵		656
53	ProtoKaren	classifier for flat objects	*Ɂbaᴮ	*Ɂbaᴮ	ˀb a ¹¹		666
393	Kayah	classifier for flat objects	be¹¹	be¹¹	b e ¹¹		666
689	Kayan	classifier for flat objects	ba¹¹	ba¹¹	b a ¹¹		666
982	Kayaw	classifier for flat objects	ba¹¹	ba¹¹	b a ¹¹		666
1294	NorthernPao	classifier for flat objects	ba⁵⁵	ba⁵⁵	b a ⁵⁵		666
1572	NorthernPwo	classifier for flat objects	bai³³	bai³³	b ai ³³		666
1857	NorthernSgaw	classifier for flat objects	be³¹῀	be³¹῀	b e ³¹		666
2162	SouthernPao	classifier for flat objects	ba³³	ba³³	b a ³³		666
2436	SouthernPwo	classifier for flat objects	bai⁵⁵	bai⁵⁵	b ai ⁵⁵		666
2731	SouthernSgaw	classifier for flat objects	bi⁴⁵’	bi⁴⁵’	b i ⁴⁵		666
59	ProtoKaren	classifier for four-legged animals	*Ɂdəᴬ	*Ɂdəᴬ	ˀd ə ⁵⁵		677
398	Kayah	classifier for four-legged animals	do³³	do³³	d o ³³		677
694	Kayan	classifier for four-legged animals	dəɨ⁵³	dəɨ⁵³	d əɨ ⁵³		677
987	Kayaw	classifier for four-legged animals	də⁵⁵	də⁵⁵	d ə ⁵⁵		677
1578	NorthernPwo	classifier for four-legged animals	dəɨ⁵⁵	dəɨ⁵⁵	d əɨ ⁵⁵		677
1863	NorthernSgaw	classifier for four-legged animals	dɨ³³	dɨ³³	d ɨ ³³		677
2442	SouthernPwo	classifier for four-legged animals	dɨ³¹ ̈	dɨ³¹̈	d ɨ ɦ ³¹		677
2737	SouthernSgaw	classifier for four-legged animals	dɨ⁵⁵	dɨ⁵⁵	d ɨ ⁵⁵		677
58	ProtoKaren	classifier for long objects	*ɁbɔNᴬ	*ɁbɔNᴬ	ˀb ɔ ɴ ⁵⁵		686
397	Kayah	classifier for long objects	bo³³	bo³³	b o ³³		686
693	Kayan	classifier for long objects	bɔ⁵³	bɔ⁵³	b ɔ ⁵³		686
986	Kayaw	classifier for long objects	bo⁵⁵	bo⁵⁵	b o ⁵⁵		686
1577	NorthernPwo	classifier for long objects	bɔ̃⁵⁵	bɔ̃⁵⁵	b ɔ̃ ⁵⁵		686
